person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
35,65000,MORTGAGE,19.0,VENTURE,A,8000,8.0,0.12,N,7,0
37,130000,MORTGAGE,11.0,PERSONAL,A,10000,7.51,0.08,N,12,0
24,60000,RENT,1.0,HOMEIMPROVEMENT,B,4800,9.99,0.08,N,4,0
41,350000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,15000,6.99,0.04,N,15,0
34,70000,RENT,8.0,HOMEIMPROVEMENT,B,15000,10.0,0.21,N,9,0
23,50004,RENT,1.0,EDUCATION,A,8000,7.68,0.16,N,4,0
24,40000,RENT,1.0,MEDICAL,A,5000,7.9,0.13,N,3,0
23,74800,MORTGAGE,7.0,MEDICAL,D,15000,14.96,0.16,Y,2,1
25,110004,MORTGAGE,2.0,EDUCATION,C,15000,12.73,0.14,N,2,0
24,45000,RENT,3.0,HOMEIMPROVEMENT,B,8000,11.11,0.18,N,3,0
25,40000,RENT,0.0,HOMEIMPROVEMENT,B,4700,10.59,0.12,N,2,0
23,50000,MORTGAGE,7.0,MEDICAL,A,6400,7.88,0.13,N,4,0
23,84554,MORTGAGE,3.0,PERSONAL,A,3600,6.03,0.04,N,2,0
34,58800,RENT,6.0,VENTURE,B,7000,10.36,0.12,N,10,0
22,80000,RENT,6.0,EDUCATION,B,20000,10.99,0.25,N,3,0
26,41004,RENT,1.0,MEDICAL,D,5000,15.28,0.12,Y,2,1
33,60000,RENT,3.0,MEDICAL,C,12000,15.27,0.2,Y,9,0
32,80000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,12000,11.12,0.15,N,8,0
33,150000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,7000,7.29,0.05,N,9,0
25,57000,RENT,7.0,PERSONAL,A,10000,8.0,0.18,N,2,0
25,50663,RENT,2.0,EDUCATION,C,7500,12.53,0.15,N,4,0
28,60000,MORTGAGE,12.0,HOMEIMPROVEMENT,C,6000,14.27,0.1,Y,6,0
22,40000,MORTGAGE,0.0,MEDICAL,B,8000,12.18,0.2,N,2,0
24,120000,RENT,1.0,PERSONAL,B,12000,11.49,0.1,N,4,0
37,42000,RENT,0.0,MEDICAL,B,8000,9.99,0.19,N,15,0
21,44000,RENT,4.0,DEBTCONSOLIDATION,D,12000,12.86,0.27,N,4,1
25,44500,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000,8.63,0.13,N,4,0
29,64800,RENT,0.0,EDUCATION,A,3500,7.29,0.06,N,8,0
24,60000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,15000,9.99,0.25,N,3,0
23,42000,RENT,4.0,EDUCATION,C,2500,15.27,0.06,N,4,0
28,34000,RENT,1.0,DEBTCONSOLIDATION,D,8000,14.83,0.24,N,10,1
30,30000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,6500,13.85,0.22,N,6,0
29,28800,RENT,2.0,DEBTCONSOLIDATION,D,10000,14.96,0.35,Y,9,1
31,80000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,2500,10.99,0.03,N,6,0
23,90000,MORTGAGE,7.0,VENTURE,A,6000,8.94,0.07,N,4,0
24,38400,RENT,7.0,MEDICAL,C,3000,11.28,0.08,N,3,0
33,110000,RENT,2.0,PERSONAL,B,20000,10.38,0.18,N,6,0
23,78000,MORTGAGE,7.0,MEDICAL,C,20500,13.06,0.26,Y,3,0
27,33600,RENT,11.0,MEDICAL,D,1500,14.96,0.04,N,5,1
28,39960,RENT,2.0,MEDICAL,C,6000,13.49,0.15,N,9,0
25,60000,MORTGAGE,10.0,EDUCATION,A,15000,9.63,0.25,N,4,0
23,65000,MORTGAGE,3.0,EDUCATION,D,6000,12.8,0.09,N,3,0
29,40000,RENT,7.0,PERSONAL,A,7000,8.59,0.17,N,8,0
22,35000,RENT,5.0,DEBTCONSOLIDATION,B,6500,10.99,0.19,N,2,0
29,54000,MORTGAGE,2.0,MEDICAL,A,2500,5.42,0.05,N,9,0
23,61000,RENT,2.0,EDUCATION,E,12000,16.82,0.2,Y,4,0
21,75000,MORTGAGE,5.0,EDUCATION,A,10000,7.9,0.13,N,4,0
26,38000,RENT,5.0,VENTURE,C,8500,13.11,0.22,Y,4,0
23,79000,RENT,0.0,PERSONAL,E,20000,17.04,0.25,Y,2,1
29,64300,MORTGAGE,4.0,HOMEIMPROVEMENT,D,15000,15.33,0.22,Y,8,0
22,40000,RENT,3.0,VENTURE,B,10000,12.18,0.25,N,2,0
23,60000,MORTGAGE,1.0,VENTURE,B,12000,11.71,0.2,N,4,0
21,70000,RENT,1.0,EDUCATION,B,4000,11.71,0.06,N,3,0
33,70000,RENT,3.0,DEBTCONSOLIDATION,B,20000,11.83,0.29,N,6,0
24,44000,RENT,8.0,MEDICAL,A,15000,8.9,0.34,N,3,1
24,30000,RENT,3.0,DEBTCONSOLIDATION,D,1200,14.42,0.04,Y,2,1
22,51000,RENT,5.0,VENTURE,A,3200,7.51,0.06,N,3,0
30,28800,RENT,2.0,EDUCATION,A,6000,7.49,0.21,N,9,0
25,52000,RENT,3.0,EDUCATION,B,10000,10.59,0.19,N,2,0
29,40000,RENT,1.0,DEBTCONSOLIDATION,A,7000,8.9,0.17,N,7,0
24,60000,RENT,3.0,EDUCATION,B,5600,10.59,0.09,N,4,0
23,124000,MORTGAGE,7.0,EDUCATION,B,25000,11.83,0.19,N,2,0
46,108000,RENT,4.0,MEDICAL,B,9000,12.42,0.08,N,16,0
36,44000,MORTGAGE,8.0,MEDICAL,A,2000,5.79,0.05,N,11,0
30,20000,RENT,4.0,VENTURE,D,4800,14.59,0.24,Y,5,0
26,85000,MORTGAGE,3.0,EDUCATION,B,22000,9.91,0.25,N,3,0
22,54000,MORTGAGE,6.0,PERSONAL,C,5200,13.48,0.1,Y,2,0
23,58650,RENT,1.0,MEDICAL,F,25000,18.84,0.36,Y,4,1
22,69000,RENT,6.0,EDUCATION,A,10000,6.62,0.14,N,4,0
26,68000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,15000,7.88,0.23,N,4,0
27,50000,MORTGAGE,6.0,MEDICAL,B,15000,11.26,0.3,N,6,0
41,36000,RENT,18.0,PERSONAL,A,7000,7.9,0.19,N,14,1
28,33280,RENT,2.0,DEBTCONSOLIDATION,B,8400,11.89,0.25,N,6,0
28,50000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,12000,7.51,0.24,N,9,0
30,41004,MORTGAGE,12.0,DEBTCONSOLIDATION,B,9000,12.53,0.21,N,7,0
28,48000,RENT,12.0,PERSONAL,A,10000,9.07,0.21,N,9,0
41,24000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,6000,13.49,0.25,Y,11,0
28,45000,MORTGAGE,10.0,VENTURE,C,11400,12.53,0.26,N,7,0
32,52000,RENT,0.0,MEDICAL,B,3000,11.99,0.05,N,9,0
21,53004,RENT,0.0,VENTURE,C,11000,13.79,0.21,Y,2,0
21,25000,RENT,3.0,EDUCATION,C,6400,10.91,0.26,N,3,0
23,30000,RENT,1.0,PERSONAL,B,15000,11.48,0.5,N,4,1
22,43200,RENT,2.0,VENTURE,B,10000,10.74,0.23,N,2,0
25,33000,RENT,0.0,MEDICAL,B,5000,11.71,0.15,N,2,0
43,101004,MORTGAGE,9.0,MEDICAL,C,18000,13.35,0.18,Y,11,0
23,32000,RENT,7.0,DEBTCONSOLIDATION,B,11200,10.65,0.36,N,2,1
40,154000,MORTGAGE,18.0,PERSONAL,E,5000,16.45,0.03,Y,11,0
24,60000,OTHER,0.0,HOMEIMPROVEMENT,C,15000,12.22,0.25,Y,2,0
24,90000,RENT,8.0,HOMEIMPROVEMENT,A,16000,6.92,0.18,N,3,0
34,120000,MORTGAGE,6.0,EDUCATION,B,25000,10.75,0.21,N,7,0
22,60000,RENT,2.0,MEDICAL,A,3500,5.99,0.06,N,2,0
23,45000,MORTGAGE,7.0,EDUCATION,A,6200,6.62,0.14,N,4,0
22,50000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,4775,7.49,0.09,N,4,0
23,78000,RENT,7.0,DEBTCONSOLIDATION,B,10000,9.91,0.13,N,3,0
22,71400,MORTGAGE,2.0,EDUCATION,A,8500,7.14,0.12,N,4,0
30,60000,MORTGAGE,5.0,MEDICAL,B,5600,12.69,0.09,N,5,0
31,63000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,15000,9.88,0.24,N,10,0
32,72000,MORTGAGE,11.0,PERSONAL,A,6400,7.29,0.09,N,7,0
22,52000,RENT,2.0,EDUCATION,C,6000,12.99,0.12,Y,4,0
28,125000,RENT,1.0,PERSONAL,A,10000,7.51,0.08,N,5,0
24,40700,MORTGAGE,6.0,EDUCATION,D,20400,17.27,0.5,N,3,0
27,30000,RENT,2.0,MEDICAL,C,5600,13.92,0.19,N,8,0
24,70000,RENT,0.0,EDUCATION,B,16000,10.99,0.23,N,2,0
31,70600,RENT,1.0,PERSONAL,F,9000,22.06,0.13,Y,6,0
22,30000,OWN,0.0,PERSONAL,A,3000,7.29,0.1,N,3,0
21,90000,MORTGAGE,5.0,MEDICAL,A,7200,8.0,0.08,N,3,0
30,67000,RENT,1.0,EDUCATION,C,10000,13.06,0.15,Y,5,0
57,53000,RENT,1.0,PERSONAL,D,1800,14.84,0.04,N,21,0
26,24000,RENT,6.0,DEBTCONSOLIDATION,B,2500,10.37,0.1,N,2,0
25,55000,RENT,9.0,HOMEIMPROVEMENT,B,8000,11.49,0.15,N,3,0
26,77000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,16000,10.99,0.21,N,3,0
25,50000,MORTGAGE,5.0,MEDICAL,A,1900,5.99,0.04,N,4,0
25,90000,RENT,6.0,MEDICAL,C,7000,12.73,0.08,N,4,0
28,48000,MORTGAGE,13.0,MEDICAL,C,5000,14.65,0.1,N,8,1
22,47000,RENT,6.0,EDUCATION,A,2700,8.9,0.05,N,2,0
24,27000,RENT,9.0,DEBTCONSOLIDATION,B,7800,10.99,0.3,N,3,0
34,60000,MORTGAGE,4.0,PERSONAL,A,4200,7.14,0.07,N,7,0
23,60000,RENT,5.0,DEBTCONSOLIDATION,B,20000,11.36,0.33,N,4,1
23,50000,MORTGAGE,7.0,EDUCATION,A,5000,5.79,0.1,N,3,0
25,54000,RENT,8.0,EDUCATION,B,14800,9.88,0.27,N,4,0
23,65000,MORTGAGE,5.0,PERSONAL,B,10000,9.88,0.15,N,4,0
34,64000,MORTGAGE,14.0,MEDICAL,A,21000,7.9,0.32,N,5,0
25,58000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6400,6.76,0.11,N,2,0
24,31000,RENT,1.0,MEDICAL,A,10000,7.66,0.32,N,2,1
24,50000,RENT,2.0,VENTURE,A,4000,6.76,0.08,N,2,0
31,62200,RENT,0.0,DEBTCONSOLIDATION,E,14000,17.19,0.23,Y,10,1
25,60000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,8000,6.99,0.13,N,3,0
24,82500,MORTGAGE,8.0,EDUCATION,B,18000,10.99,0.22,N,3,0
24,90000,RENT,3.0,DEBTCONSOLIDATION,A,12000,6.54,0.13,N,2,0
24,55000,RENT,2.0,EDUCATION,A,18000,8.49,0.32,N,4,1
28,41000,RENT,0.0,EDUCATION,B,7700,9.88,0.19,N,8,0
48,75000,MORTGAGE,5.0,EDUCATION,C,8000,13.47,0.11,Y,13,0
28,95000,MORTGAGE,5.0,PERSONAL,A,5000,7.88,0.05,N,10,0
23,70000,RENT,7.0,VENTURE,B,8000,11.49,0.11,N,4,0
30,33600,RENT,7.0,MEDICAL,C,5000,14.27,0.15,N,5,0
30,125000,MORTGAGE,6.0,VENTURE,B,25000,11.12,0.2,N,6,0
24,90000,MORTGAGE,8.0,VENTURE,B,12000,10.99,0.13,N,4,0
26,71000,OWN,4.0,PERSONAL,B,4000,9.99,0.06,N,3,0
32,85000,MORTGAGE,2.0,PERSONAL,B,7200,10.65,0.08,N,10,0
29,68004,MORTGAGE,5.0,EDUCATION,A,4000,6.76,0.06,N,8,0
27,100000,MORTGAGE,11.0,PERSONAL,A,35000,8.9,0.35,N,5,0
21,29000,RENT,2.0,PERSONAL,D,6000,15.62,0.21,N,2,1
23,60000,RENT,4.0,EDUCATION,D,8000,15.65,0.13,Y,3,0
34,40000,RENT,0.0,PERSONAL,B,1000,10.59,0.03,N,10,0
23,52800,RENT,7.0,PERSONAL,B,4800,10.99,0.09,N,4,0
21,90000,RENT,5.0,HOMEIMPROVEMENT,B,7200,12.69,0.08,N,2,1
24,72000,RENT,6.0,MEDICAL,C,10000,13.22,0.14,Y,2,0
28,50500,RENT,5.0,VENTURE,A,10000,7.51,0.2,N,7,0
32,40000,MORTGAGE,16.0,MEDICAL,B,18000,9.91,0.44,N,6,0
24,42000,RENT,8.0,DEBTCONSOLIDATION,B,8000,10.65,0.19,N,4,0
23,142000,RENT,3.0,VENTURE,D,24250,15.31,0.17,N,2,0
22,62000,MORTGAGE,6.0,PERSONAL,C,7750,14.22,0.13,Y,2,0
34,48000,RENT,3.0,MEDICAL,C,10000,12.68,0.21,Y,7,0
26,121000,MORTGAGE,10.0,PERSONAL,D,35000,14.59,0.42,N,3,1
24,138000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,8000,5.79,0.06,N,3,0
25,80000,RENT,0.0,VENTURE,B,18000,11.71,0.23,N,2,0
36,65000,MORTGAGE,8.0,EDUCATION,A,10000,7.51,0.15,N,17,0
27,50000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,15000,11.71,0.3,N,7,0
29,50000,RENT,2.0,DEBTCONSOLIDATION,B,15000,10.99,0.3,N,6,0
27,140000,MORTGAGE,11.0,PERSONAL,B,6000,10.99,0.04,N,6,0
23,24000,RENT,0.0,MEDICAL,A,3000,8.49,0.13,N,2,0
31,62500,MORTGAGE,2.0,PERSONAL,B,4000,9.91,0.06,N,10,0
32,25000,RENT,2.0,VENTURE,B,5000,9.91,0.2,N,7,0
23,50004,RENT,5.0,MEDICAL,B,15000,11.49,0.3,N,2,0
30,97000,MORTGAGE,7.0,HOMEIMPROVEMENT,D,25000,14.59,0.26,Y,5,0
31,24000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,7000,11.99,0.29,N,5,0
24,74970,RENT,5.0,DEBTCONSOLIDATION,A,12000,7.29,0.15,N,3,0
24,57720,MORTGAGE,8.0,DEBTCONSOLIDATION,C,17400,12.99,0.28,N,2,0
26,62000,RENT,3.0,VENTURE,B,13000,9.99,0.21,N,2,0
27,20000,RENT,1.0,HOMEIMPROVEMENT,A,2400,7.49,0.12,N,10,0
29,50000,RENT,4.0,PERSONAL,B,10000,9.91,0.2,N,5,0
30,42000,RENT,2.0,MEDICAL,A,4600,6.03,0.11,N,8,0
22,75000,RENT,6.0,EDUCATION,A,6475,6.99,0.09,N,2,0
46,51996,RENT,5.0,MEDICAL,C,7000,13.98,0.13,N,16,0
22,67641,RENT,3.0,EDUCATION,C,10000,12.23,0.15,Y,2,0
30,130000,RENT,5.0,VENTURE,B,10000,11.11,0.08,N,7,0
28,126000,RENT,0.0,MEDICAL,C,8000,13.92,0.06,Y,8,0
24,40000,RENT,4.0,DEBTCONSOLIDATION,C,15000,14.27,0.38,Y,3,1
23,36000,MORTGAGE,8.0,EDUCATION,B,7000,10.95,0.19,N,2,0
22,70000,MORTGAGE,6.0,PERSONAL,B,6000,11.11,0.09,N,3,0
26,87000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,8000,5.42,0.09,N,2,0
23,92000,MORTGAGE,5.0,PERSONAL,A,17600,7.51,0.2,N,4,0
29,48000,RENT,4.0,MEDICAL,C,1400,14.79,0.03,Y,6,0
23,58000,RENT,2.0,VENTURE,B,12000,12.42,0.21,N,3,0
35,55000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,12000,7.88,0.22,N,5,0
31,50000,RENT,8.0,MEDICAL,A,6000,6.99,0.12,N,10,0
22,80000,RENT,6.0,PERSONAL,C,10000,13.57,0.13,Y,4,0
36,120000,OWN,7.0,VENTURE,B,5000,10.65,0.04,N,12,0
25,60000,RENT,3.0,PERSONAL,A,15000,6.62,0.25,N,3,0
24,42000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,3000,11.99,0.07,N,4,0
31,18000,RENT,1.0,PERSONAL,C,4000,13.48,0.22,N,9,1
23,42000,RENT,7.0,MEDICAL,A,7000,8.94,0.17,N,2,0
21,40000,RENT,2.0,PERSONAL,B,5000,11.36,0.13,N,3,0
35,40792,RENT,4.0,HOMEIMPROVEMENT,A,2000,7.88,0.05,N,8,0
21,45432,RENT,4.0,EDUCATION,B,4000,9.88,0.09,N,4,0
22,60000,RENT,0.0,MEDICAL,C,12000,13.22,0.2,Y,3,0
32,50000,MORTGAGE,5.0,PERSONAL,A,11000,8.49,0.22,N,9,0
22,45000,MORTGAGE,6.0,PERSONAL,A,6000,6.62,0.13,N,3,0
24,125000,MORTGAGE,2.0,EDUCATION,B,24000,11.36,0.19,N,3,0
31,87000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,15000,5.79,0.17,N,8,0
22,50000,RENT,4.0,EDUCATION,A,7000,7.14,0.14,N,3,0
31,90000,RENT,0.0,PERSONAL,B,6000,10.75,0.07,N,6,0
23,45000,RENT,1.0,VENTURE,C,10000,13.11,0.22,Y,2,0
31,128000,RENT,3.0,PERSONAL,D,25000,15.28,0.2,Y,5,1
22,65219,MORTGAGE,3.0,VENTURE,D,21000,16.49,0.32,Y,4,0
21,30000,RENT,5.0,EDUCATION,B,13250,11.49,0.44,N,2,1
29,90000,RENT,2.0,PERSONAL,C,3000,13.22,0.03,Y,5,0
32,67000,MORTGAGE,16.0,MEDICAL,A,3000,6.03,0.04,N,6,0
22,40000,RENT,1.0,MEDICAL,C,4000,13.48,0.1,Y,2,0
38,90000,MORTGAGE,5.0,EDUCATION,A,10000,8.49,0.11,N,13,0
25,120000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,12000,7.29,0.1,N,3,0
29,47000,RENT,1.0,VENTURE,A,6000,9.32,0.13,N,6,0
24,60000,RENT,8.0,MEDICAL,A,7000,7.51,0.12,N,4,0
26,49600,RENT,7.0,MEDICAL,A,12500,6.54,0.25,N,2,0
29,85000,RENT,2.0,VENTURE,C,10000,13.49,0.12,N,6,0
25,75000,RENT,4.0,VENTURE,A,7000,6.92,0.09,N,2,0
28,48000,MORTGAGE,4.0,VENTURE,A,3000,5.79,0.06,N,7,0
41,114996,MORTGAGE,16.0,VENTURE,B,24000,11.36,0.21,N,11,0
25,65000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,3000,5.42,0.05,N,3,0
39,30000,RENT,4.0,MEDICAL,B,6300,11.71,0.22,N,14,0
24,42000,RENT,6.0,VENTURE,B,7000,10.37,0.17,N,2,0
38,69996,OWN,14.0,EDUCATION,A,3000,7.49,0.04,N,11,0
25,44000,RENT,2.0,DEBTCONSOLIDATION,A,6000,5.79,0.14,N,4,0
23,75000,RENT,5.0,EDUCATION,A,12000,6.17,0.16,N,3,0
31,58000,RENT,4.0,HOMEIMPROVEMENT,A,10000,6.54,0.17,N,10,0
22,75000,RENT,6.0,DEBTCONSOLIDATION,A,12000,7.49,0.16,N,2,0
24,130000,MORTGAGE,8.0,VENTURE,A,18000,7.88,0.14,N,4,0
32,120000,MORTGAGE,16.0,HOMEIMPROVEMENT,D,25000,15.95,0.21,N,8,0
24,65000,MORTGAGE,6.0,EDUCATION,A,17000,7.88,0.25,N,3,0
27,45000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,11000,11.86,0.24,N,9,0
26,70000,RENT,3.0,HOMEIMPROVEMENT,A,4000,7.51,0.06,N,3,0
21,34000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,12000,13.79,0.36,N,2,1
24,70000,MORTGAGE,4.0,VENTURE,A,7000,8.0,0.1,N,3,0
35,31000,RENT,5.0,DEBTCONSOLIDATION,D,4750,14.42,0.15,Y,9,1
23,63000,RENT,0.0,EDUCATION,B,5000,9.99,0.08,N,2,0
22,66000,RENT,1.0,HOMEIMPROVEMENT,E,15000,14.82,0.23,N,4,1
29,47133,RENT,5.0,DEBTCONSOLIDATION,B,4000,9.99,0.09,N,6,0
23,36000,RENT,2.0,EDUCATION,A,8400,7.51,0.23,N,2,0
33,89018,MORTGAGE,17.0,PERSONAL,B,5800,9.62,0.07,N,8,0
23,35000,RENT,5.0,DEBTCONSOLIDATION,A,5000,7.29,0.14,N,4,0
28,29000,RENT,12.0,MEDICAL,D,11000,16.29,0.38,N,5,1
32,45000,RENT,2.0,DEBTCONSOLIDATION,A,4500,7.51,0.1,N,10,0
24,112000,RENT,8.0,EDUCATION,B,5000,9.25,0.04,N,3,0
22,31000,RENT,5.0,VENTURE,B,3600,10.83,0.12,N,3,1
24,50000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,12000,7.9,0.24,N,4,0
22,60000,RENT,2.0,EDUCATION,B,7500,10.99,0.13,N,2,0
24,100000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,3000,11.71,0.03,N,3,0
34,75000,RENT,4.0,MEDICAL,A,10000,7.51,0.13,N,8,0
22,60000,RENT,7.0,MEDICAL,C,15000,13.35,0.25,Y,2,0
24,18000,RENT,0.0,HOMEIMPROVEMENT,D,3575,17.49,0.21,N,3,1
22,82500,RENT,4.0,EDUCATION,A,3500,8.49,0.04,N,2,0
50,93450,RENT,0.0,HOMEIMPROVEMENT,B,15000,11.58,0.16,N,12,0
30,54000,RENT,1.0,DEBTCONSOLIDATION,C,10000,13.79,0.19,N,7,0
32,72000,MORTGAGE,7.0,PERSONAL,C,15000,15.96,0.21,Y,7,1
27,50000,RENT,0.0,VENTURE,A,2000,6.54,0.04,N,8,0
24,60000,RENT,9.0,DEBTCONSOLIDATION,C,8400,13.11,0.14,N,4,0
30,125000,MORTGAGE,9.0,EDUCATION,A,6000,7.88,0.05,N,10,0
30,38400,MORTGAGE,1.0,VENTURE,B,3000,9.59,0.08,N,6,0
24,73000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,16000,13.79,0.22,Y,3,1
23,71400,MORTGAGE,7.0,MEDICAL,B,24250,11.83,0.3,N,3,1
26,80000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,4800,10.99,0.06,N,2,0
22,48996,RENT,6.0,MEDICAL,A,12000,7.88,0.24,N,4,0
25,24996,RENT,0.0,PERSONAL,A,5000,5.99,0.2,N,4,0
32,30000,RENT,16.0,HOMEIMPROVEMENT,A,3000,7.29,0.1,N,9,0
33,66000,MORTGAGE,14.0,PERSONAL,D,11225,15.33,0.17,Y,7,0
24,85000,MORTGAGE,0.0,PERSONAL,A,8000,7.14,0.09,N,4,0
24,100000,MORTGAGE,3.0,PERSONAL,A,20000,6.54,0.2,N,4,0
43,40000,MORTGAGE,1.0,PERSONAL,A,5000,6.99,0.13,N,14,0
24,119000,MORTGAGE,2.0,VENTURE,C,30000,15.23,0.25,N,2,0
23,31200,RENT,5.0,VENTURE,A,2000,7.29,0.06,N,2,0
25,60000,RENT,5.0,MEDICAL,B,20000,10.65,0.33,N,4,1
22,44000,RENT,1.0,DEBTCONSOLIDATION,B,11000,10.37,0.25,N,3,0
28,57000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,15000,15.62,0.26,Y,5,0
31,40000,RENT,7.0,DEBTCONSOLIDATION,B,3600,11.71,0.09,N,10,0
26,71000,RENT,10.0,HOMEIMPROVEMENT,A,4200,7.29,0.06,N,3,0
26,68000,MORTGAGE,10.0,PERSONAL,A,3000,7.88,0.04,N,3,0
32,150000,RENT,0.0,MEDICAL,A,12000,7.88,0.08,N,6,0
25,125000,MORTGAGE,3.0,EDUCATION,A,14000,7.9,0.11,N,2,0
30,60000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,6000,5.79,0.1,N,5,0
25,90000,MORTGAGE,4.0,EDUCATION,C,5500,12.73,0.06,Y,4,0
32,57996,RENT,2.0,HOMEIMPROVEMENT,C,8000,13.61,0.14,N,9,0
27,140000,RENT,9.0,PERSONAL,A,8000,9.32,0.06,N,8,0
23,60350,RENT,1.0,PERSONAL,A,10000,8.94,0.17,N,4,0
33,15600,RENT,2.0,MEDICAL,A,2800,7.4,0.18,N,5,0
43,60000,MORTGAGE,24.0,PERSONAL,A,10000,7.49,0.17,N,15,0
37,65000,MORTGAGE,21.0,VENTURE,B,10000,10.65,0.15,N,11,0
25,48000,RENT,1.0,VENTURE,C,3000,14.26,0.06,Y,4,0
39,91800,MORTGAGE,5.0,MEDICAL,C,25000,13.43,0.27,N,16,1
24,48000,RENT,6.0,MEDICAL,D,10000,14.11,0.21,Y,3,0
24,60000,RENT,0.0,VENTURE,A,20000,8.9,0.33,N,4,1
25,66300,RENT,6.0,MEDICAL,D,20000,13.99,0.26,Y,3,1
24,45000,MORTGAGE,8.0,VENTURE,B,1450,11.49,0.03,N,2,0
32,50000,RENT,8.0,MEDICAL,B,10000,9.88,0.2,N,6,0
31,55000,MORTGAGE,6.0,VENTURE,D,10000,17.58,0.18,N,6,0
38,75000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,15000,7.51,0.2,N,14,0
28,44000,RENT,4.0,PERSONAL,C,2000,15.62,0.05,N,6,0
32,43000,MORTGAGE,4.0,EDUCATION,D,8000,16.0,0.19,Y,6,0
25,57000,RENT,3.0,MEDICAL,A,7000,8.94,0.12,N,2,0
23,45000,MORTGAGE,7.0,PERSONAL,C,2500,12.73,0.06,Y,3,0
27,39000,RENT,4.0,MEDICAL,D,7000,18.07,0.18,N,9,1
26,45000,MORTGAGE,10.0,HOMEIMPROVEMENT,B,10000,10.99,0.22,N,2,0
27,54000,OWN,2.0,HOMEIMPROVEMENT,B,2500,11.14,0.05,N,7,0
23,75000,MORTGAGE,4.0,MEDICAL,B,15000,11.14,0.2,N,4,0
38,95000,MORTGAGE,5.0,MEDICAL,B,10000,10.65,0.11,N,14,0
34,50000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,2400,11.49,0.05,N,9,0
24,80000,MORTGAGE,3.0,VENTURE,A,5000,7.51,0.06,N,4,0
22,24000,RENT,4.0,MEDICAL,A,5600,5.42,0.23,N,4,0
27,65000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,10000,7.51,0.15,N,5,0
28,59520,MORTGAGE,9.0,PERSONAL,B,6000,10.37,0.1,N,7,0
25,55000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,15000,10.38,0.27,N,4,0
24,105000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,26375,6.91,0.24,N,3,0
35,78000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,7500,10.99,0.09,N,6,0
27,37676,OWN,4.0,PERSONAL,A,7500,7.51,0.2,N,8,0
26,36000,OWN,6.0,PERSONAL,A,5500,6.99,0.15,N,3,0
27,113000,RENT,4.0,MEDICAL,B,5000,10.37,0.04,N,6,0
33,25000,RENT,14.0,EDUCATION,B,8000,11.49,0.32,N,10,1
31,62000,RENT,0.0,EDUCATION,B,4000,10.99,0.06,N,9,0
34,25000,RENT,0.0,MEDICAL,C,6400,13.49,0.27,Y,6,0
23,200000,RENT,7.0,MEDICAL,B,9000,11.48,0.04,N,3,0
24,71400,MORTGAGE,1.0,MEDICAL,D,14000,15.65,0.17,Y,2,1
25,72000,MORTGAGE,9.0,VENTURE,A,6000,7.88,0.08,N,2,0
22,27996,RENT,0.0,VENTURE,A,12250,7.51,0.44,N,4,1
27,24000,RENT,2.0,MEDICAL,B,2500,11.49,0.1,N,6,0
38,75000,OWN,7.0,VENTURE,A,18000,6.62,0.24,N,16,0
26,200000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,35000,11.48,0.17,N,3,0
